time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
1.4257425742574257,-1.9631036750004351,0.35375403002792138,2.0239045611851338,-4.0899830978096388,1.7534466827961155,4.9676690781283748
1.4455445544554455,-2.0026306648751495,0.3451111650885611,2.020481772402253,-4.0571751671407004,1.7440888973103528,5.0206163899962002
1.4653465346534653,-2.0364694702188726,0.33544886074344604,2.0157205911939768,-4.0253855161813972,1.7325185250968671,5.0668866703927611
1.4851485148514851,-2.0666279905546614,0.3257718576300847,2.0103177347537717,-3.9951885284990145,1.7204027014119598,5.1085951387027029
1.504950495049505,-2.0934817261237169,0.31622535239924832,2.004410133716628,-3.9665947174458753,1.708009239674831,5.146163350262146
1.5247524752475248,-2.1173662708267247,0.30695833532088873,1.9981263577120962,-3.9396568811543538,1.6955979096757456,5.1799629715664652
1.5445544554455446,-2.1385911275763636,0.29808392803800865,1.9915924930933102,-3.914402600118414,1.6833764112053211,5.2103423875661763
1.5643564356435644,-2.157434493750416,0.28968434603576759,1.9849275937032331,-3.890841197083283,1.6715077501165436,5.2376177795670893
1.5841584158415842,-2.1741441848184224,0.28181614261174953,1.9782420118360033,-3.8689680685728667,1.6601185640371938,5.2620726903129764
1.6039603960396041,-2.1889396368262055,0.2745148848159647,1.9716362569928447,-3.8487676217579883,1.6493057995942497,5.283959550908544
1.6237623762376239,-2.2020144950663743,0.26779927373011553,1.9652002572870184,-3.8302153323286903,1.6391420732861361,5.303502318432801
1.6435643564356437,-2.2135394209180204,0.26167468050501269,1.959012911629517,-3.8132791734013018,1.6296799168155927,5.3208996254283392
1.6633663366336633,-2.2236648940126549,0.25613611584348089,1.9531418545437245,-3.7979205919136514,1.6209551079931803,5.3363280706062994
1.6831683168316831,-2.2325238866140795,0.25117067357118578,1.9476433817209085,-3.7840951537707714,1.6129892677202324,5.3499454369324644
1.7029702970297029,-2.2402343510796423,0.24675949926465582,1.9425625023692676,-3.7717529413235282,1.6057918757842742,5.3618937245053448
1.7227722772277227,-2.2469015008182152,0.24287933787357935,1.9379330963080046,-3.7608387615542189,1.5993618303699262,5.3723019489444539
