time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
24.4,-2.234115615620011,0.1765175437781181,-0.4248887444830416,0.248371129832293,2.234115616905264,1.5707957628324
24.5,-2.234501731987653,0.1768023411110278,-0.4248845156496941,0.2480821036446628,2.234501733272906,1.570795762797671
24.6,-2.234885705140071,0.1770854899663732,-0.4248803090188744,0.2477947481372098,2.234885706425323,1.570795762763114
24.7,-2.235267555573523,0.177367006625218,-0.4248761244203365,0.2475090468586245,2.235267556858776,1.570795762728727
24.8,-2.235647303505305,0.1776469071410816,-0.4248719616853691,0.2472249835866762,2.235647304790557,1.570795762694508
24.9,-2.23602496887867,0.177925207343975,-0.4248678206467389,0.2469425423241489,2.236024970163923,1.570795762660458
25,-2.236400571367648,0.1782019228444938,-0.4248637011386904,0.2466617072946917,2.236400572652901,1.570795762626573
25.1,-2.236774130381757,0.1784770690377115,-0.4248596029970031,0.2463824629389819,2.23677413166701,1.570795762592852
25.2,-2.237145665070615,0.1787506611070171,-0.4248555260588773,0.2461047939108028,2.237145666355868,1.570795762559295
25.3,-2.237515194328451,0.179022714027866,-0.4248514701629347,0.2458286850733202,2.237515195613704,1.570795762525899
25.4,-2.237882736798526,0.1792932425715321,-0.4248474351492177,0.2455541214953598,2.237882738083778,1.570795762492664
25.5,-2.238248310877448,0.1795622613086323,-0.4248434208592471,0.2452810884478538,2.238248312162701,1.570795762459587
25.6,-2.238611934719413,0.1798297846126218,-0.4248394271359643,0.2450095714001748,2.238611936004665,1.570795762426668
25.7,-2.238973626240338,0.1800958266633472,-0.4248354538236754,0.2447395560168673,2.238973627525591,1.570795762393906
25.8,-2.239333403121925,0.1803604014503151,-0.4248315007680503,0.2444710281540949,2.239333404407177,1.570795762361297
25.9,-2.239691282815623,0.1806235227760453,-0.4248275678162372,0.244203973856429,2.239691284100876,1.570795762328843
26,-2.240047282546526,0.1808852042593116,-0.4248236548166915,0.2439383793535796,2.240047283831779,1.57079576229654
26.1,-2.240401419317169,0.1811454593382393,-0.4248197616192328,0.2436742310572413,2.240401420602422,1.570795762264389
26.2,-2.240753709911266,0.1814043012734885,-0.4248158880750452,0.2434115155579377,2.240753711196518,1.570795762232387
